stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,stock_code,company
2012-03-15,1250000.0,1251000.0,1260000.0,1242000.0,281014.0,351662506380.0,0.0,0.0,N,3.0,0.0,5930,삼성전자
2012-03-14,1250000.0,1230000.0,1255000.0,1230000.0,367328.0,458175497000.0,0.0,0.0,N,2.0,29000.0,5930,삼성전자
2012-03-13,1221000.0,1200000.0,1229000.0,1200000.0,239728.0,292666554000.0,0.0,0.0,N,2.0,11000.0,5930,삼성전자
2012-03-12,1210000.0,1224000.0,1226000.0,1210000.0,236760.0,288041050973.0,0.0,0.0,N,5.0,-20000.0,5930,삼성전자
2012-03-09,1230000.0,1191000.0,1231000.0,1188000.0,365212.0,442079178000.0,0.0,0.0,N,2.0,50000.0,5930,삼성전자
2012-03-08,1180000.0,1180000.0,1186000.0,1165000.0,406211.0,477631505375.0,0.0,0.0,N,2.0,8000.0,5930,삼성전자
2012-03-07,1172000.0,1175000.0,1183000.0,1165000.0,230554.0,270799341000.0,0.0,0.0,N,5.0,-8000.0,5930,삼성전자
2012-03-06,1180000.0,1179000.0,1193000.0,1167000.0,211532.0,249326694992.0,0.0,0.0,N,2.0,6000.0,5930,삼성전자
2012-03-05,1174000.0,1190000.0,1191000.0,1166000.0,223655.0,262292988000.0,0.0,0.0,N,5.0,-8000.0,5930,삼성전자
2012-03-02,1182000.0,1215000.0,1217000.0,1179000.0,360682.0,431098905386.0,0.0,0.0,N,5.0,-24000.0,5930,삼성전자
2012-02-29,1206000.0,1191000.0,1209000.0,1191000.0,345618.0,415272799000.0,0.0,0.0,N,2.0,21000.0,5930,삼성전자
2012-02-28,1185000.0,1196000.0,1200000.0,1181000.0,333027.0,396597881000.0,0.0,0.0,N,2.0,14000.0,5930,삼성전자
2012-02-27,1171000.0,1174000.0,1180000.0,1159000.0,168265.0,197062773930.0,0.0,0.0,N,5.0,-9000.0,5930,삼성전자
2012-02-24,1180000.0,1153000.0,1186000.0,1153000.0,284960.0,334945972500.0,0.0,0.0,N,2.0,20000.0,5930,삼성전자
2012-02-23,1160000.0,1173000.0,1179000.0,1151000.0,465609.0,540325231210.0,0.0,0.0,N,5.0,-37000.0,5930,삼성전자
2012-02-22,1197000.0,1182000.0,1200000.0,1172000.0,235724.0,280572367018.0,0.0,0.0,N,2.0,17000.0,5930,삼성전자
2012-02-21,1180000.0,1175000.0,1198000.0,1165000.0,216328.0,255474291477.0,0.0,0.0,N,2.0,5000.0,5930,삼성전자
2012-02-20,1175000.0,1178000.0,1194000.0,1166000.0,296550.0,336857537000.0,0.0,0.0,N,5.0,-1000.0,5930,삼성전자
2012-02-17,1176000.0,1159000.0,1180000.0,1156000.0,346676.0,406108780000.0,0.0,0.0,N,2.0,41000.0,5930,삼성전자
2012-02-16,1135000.0,1130000.0,1140000.0,1121000.0,308603.0,349496345000.0,0.0,0.0,N,3.0,0.0,5930,삼성전자
2012-02-15,1135000.0,1098000.0,1138000.0,1092000.0,570588.0,642394322000.0,0.0,0.0,N,2.0,55000.0,5930,삼성전자
2012-02-14,1080000.0,1084000.0,1089000.0,1074000.0,246511.0,266707983000.0,0.0,0.0,N,5.0,-3000.0,5930,삼성전자
2012-02-13,1083000.0,1069000.0,1089000.0,1067000.0,320760.0,346214930785.0,0.0,0.0,N,2.0,21000.0,5930,삼성전자
2012-02-10,1062000.0,1084000.0,1084000.0,1061000.0,372318.0,397161713300.0,0.0,0.0,N,5.0,-22000.0,5930,삼성전자
2012-02-09,1084000.0,1087000.0,1090000.0,1060000.0,480585.0,513796506965.0,0.0,0.0,N,5.0,-8000.0,5930,삼성전자
2012-02-08,1092000.0,1099000.0,1100000.0,1084000.0,236880.0,258429822344.0,0.0,0.0,N,5.0,-1000.0,5930,삼성전자
2012-02-07,1093000.0,1077000.0,1096000.0,1073000.0,238611.0,259187087060.0,0.0,0.0,N,2.0,19000.0,5930,삼성전자
2012-02-06,1074000.0,1084000.0,1091000.0,1066000.0,317585.0,342041972744.0,0.0,0.0,N,2.0,8000.0,5930,삼성전자
2012-02-03,1066000.0,1071000.0,1084000.0,1056000.0,357253.0,380342114000.0,0.0,0.0,N,5.0,-14000.0,5930,삼성전자
2012-02-02,1080000.0,1086000.0,1104000.0,1068000.0,448986.0,485314199040.0,0.0,0.0,N,2.0,1000.0,5930,삼성전자
2012-02-01,1079000.0,1107000.0,1107000.0,1078000.0,458731.0,499503997640.0,0.0,0.0,N,5.0,-28000.0,5930,삼성전자
2012-01-31,1107000.0,1105000.0,1120000.0,1089000.0,434959.0,481136071000.0,0.0,0.0,N,5.0,-8000.0,5930,삼성전자
2012-01-30,1115000.0,1129000.0,1130000.0,1109000.0,327408.0,366648202000.0,0.0,0.0,N,5.0,-10000.0,5930,삼성전자
2012-01-27,1125000.0,1120000.0,1125000.0,1111000.0,255060.0,285220817000.0,0.0,0.0,N,2.0,12000.0,5930,삼성전자
2012-01-26,1113000.0,1116000.0,1121000.0,1094000.0,353212.0,393000058000.0,0.0,0.0,N,5.0,-1000.0,5930,삼성전자
2012-01-25,1114000.0,1092000.0,1125000.0,1092000.0,455736.0,507893934462.0,0.0,0.0,N,2.0,9000.0,5930,삼성전자
2012-01-20,1105000.0,1090000.0,1105000.0,1076000.0,512607.0,561666930000.0,0.0,0.0,N,2.0,33000.0,5930,삼성전자
2012-01-19,1072000.0,1038000.0,1072000.0,1037000.0,448056.0,474049879419.0,0.0,0.0,N,2.0,42000.0,5930,삼성전자
2012-01-18,1030000.0,1051000.0,1052000.0,1022000.0,307608.0,317113618000.0,0.0,0.0,N,5.0,-6000.0,5930,삼성전자
2012-01-17,1036000.0,1041000.0,1048000.0,1024000.0,342322.0,355152027000.0,0.0,0.0,N,2.0,6000.0,5930,삼성전자
2012-01-16,1030000.0,1040000.0,1040000.0,1020000.0,232948.0,239196205000.0,0.0,0.0,N,5.0,-16000.0,5930,삼성전자
2012-01-13,1046000.0,1028000.0,1050000.0,1026000.0,293017.0,305291366000.0,0.0,0.0,N,2.0,18000.0,5930,삼성전자
2012-01-12,1028000.0,1016000.0,1029000.0,1011000.0,371462.0,378761433000.0,0.0,0.0,N,2.0,7000.0,5930,삼성전자
2012-01-11,1021000.0,1017000.0,1024000.0,1014000.0,382904.0,389817847580.0,0.0,0.0,N,5.0,-5000.0,5930,삼성전자
2012-01-10,1026000.0,1021000.0,1036000.0,1021000.0,409381.0,421468696000.0,0.0,0.0,N,2.0,10000.0,5930,삼성전자
2012-01-09,1016000.0,1040000.0,1041000.0,1015000.0,387166.0,394889428788.0,0.0,0.0,N,5.0,-24000.0,5930,삼성전자
2012-01-06,1040000.0,1056000.0,1066000.0,1030000.0,376753.0,391885116160.0,0.0,0.0,N,5.0,-15000.0,5930,삼성전자
2012-01-05,1055000.0,1073000.0,1079000.0,1055000.0,346691.0,368336278288.0,0.0,0.0,N,5.0,-25000.0,5930,삼성전자
2012-01-04,1080000.0,1105000.0,1110000.0,1075000.0,342389.0,372043473000.0,0.0,0.0,N,5.0,-25000.0,5930,삼성전자
2012-01-03,1105000.0,1093000.0,1105000.0,1092000.0,339046.0,373085591000.0,0.0,0.0,N,2.0,25000.0,5930,삼성전자
2012-01-02,1080000.0,1070000.0,1080000.0,1065000.0,263300.0,282680417000.0,0.0,0.0,N,2.0,22000.0,5930,삼성전자
2012-07-20,1191000.0,1202000.0,1203000.0,1191000.0,240244.0,287637805400.0,0.0,0.0,N,5.0,-4000.0,5930,삼성전자
2012-07-19,1195000.0,1180000.0,1202000.0,1172000.0,497504.0,593343078838.0,0.0,0.0,N,2.0,41000.0,5930,삼성전자
2012-07-18,1154000.0,1179000.0,1185000.0,1138000.0,292655.0,341205971600.0,0.0,0.0,N,5.0,-14000.0,5930,삼성전자
2012-07-17,1168000.0,1148000.0,1178000.0,1136000.0,317913.0,369924394000.0,0.0,0.0,N,2.0,16000.0,5930,삼성전자
2012-07-16,1152000.0,1145000.0,1155000.0,1133000.0,305730.0,349937473000.0,0.0,0.0,N,2.0,13000.0,5930,삼성전자
2012-07-13,1139000.0,1096000.0,1144000.0,1091000.0,542252.0,608256780000.0,0.0,0.0,N,2.0,48000.0,5930,삼성전자
2012-07-12,1091000.0,1121000.0,1126000.0,1091000.0,500103.0,552686406048.0,0.0,0.0,N,5.0,-27000.0,5930,삼성전자
2012-07-11,1118000.0,1129000.0,1133000.0,1108000.0,361358.0,403435304000.0,0.0,0.0,N,5.0,-9000.0,5930,삼성전자
2012-07-10,1127000.0,1135000.0,1142000.0,1121000.0,355742.0,400918077880.0,0.0,0.0,N,2.0,1000.0,5930,삼성전자
2012-07-09,1126000.0,1135000.0,1138000.0,1126000.0,426705.0,482219935000.0,0.0,0.0,N,5.0,-35000.0,5930,삼성전자
2012-07-06,1161000.0,1194000.0,1194000.0,1153000.0,423970.0,494868799000.0,0.0,0.0,N,5.0,-24000.0,5930,삼성전자
2012-07-05,1185000.0,1187000.0,1194000.0,1177000.0,181784.0,215381067000.0,0.0,0.0,N,5.0,-6000.0,5930,삼성전자
2012-07-04,1191000.0,1182000.0,1197000.0,1178000.0,383678.0,454753262309.0,0.0,0.0,N,2.0,16000.0,5930,삼성전자
2012-07-03,1175000.0,1182000.0,1193000.0,1170000.0,316380.0,372773777000.0,0.0,0.0,N,2.0,1000.0,5930,삼성전자
2012-07-02,1174000.0,1208000.0,1209000.0,1171000.0,383135.0,453283894800.0,0.0,0.0,N,5.0,-27000.0,5930,삼성전자
2012-06-29,1201000.0,1167000.0,1201000.0,1153000.0,373478.0,441048469255.0,0.0,0.0,N,2.0,33000.0,5930,삼성전자
2012-06-28,1168000.0,1167000.0,1180000.0,1153000.0,208420.0,243376646000.0,5.0,0.0,N,2.0,1000.0,5930,삼성전자
2012-06-27,1167000.0,1140000.0,1177000.0,1130000.0,471673.0,545720037000.0,0.0,0.0,N,2.0,28000.0,5930,삼성전자
2012-06-26,1139000.0,1133000.0,1149000.0,1129000.0,506211.0,577622304192.0,0.0,0.0,N,2.0,7000.0,5930,삼성전자
2012-06-25,1132000.0,1171000.0,1178000.0,1128000.0,828723.0,943557568687.0,0.0,0.0,N,5.0,-50000.0,5930,삼성전자
2012-06-22,1182000.0,1189000.0,1202000.0,1180000.0,626943.0,745154429000.0,0.0,0.0,N,5.0,-45000.0,5930,삼성전자
2012-06-21,1227000.0,1234000.0,1242000.0,1226000.0,255553.0,314782788000.0,0.0,0.0,N,5.0,-25000.0,5930,삼성전자
2012-06-20,1252000.0,1249000.0,1265000.0,1245000.0,265743.0,332796065300.0,0.0,0.0,N,2.0,8000.0,5930,삼성전자
2012-06-19,1244000.0,1245000.0,1247000.0,1222000.0,297169.0,367869809272.0,0.0,0.0,N,2.0,1000.0,5930,삼성전자
2012-06-18,1243000.0,1240000.0,1257000.0,1234000.0,352506.0,439672318000.0,0.0,0.0,N,2.0,26000.0,5930,삼성전자
2012-06-15,1217000.0,1250000.0,1260000.0,1214000.0,609612.0,747419281784.0,0.0,0.0,N,5.0,-44000.0,5930,삼성전자
2012-06-14,1261000.0,1269000.0,1271000.0,1256000.0,441585.0,556961238153.0,0.0,0.0,N,5.0,-10000.0,5930,삼성전자
2012-06-13,1271000.0,1266000.0,1274000.0,1256000.0,191611.0,242554914000.0,0.0,0.0,N,2.0,16000.0,5930,삼성전자
2012-06-12,1255000.0,1246000.0,1260000.0,1245000.0,176329.0,221034020000.0,0.0,0.0,N,5.0,-13000.0,5930,삼성전자
2012-06-11,1268000.0,1272000.0,1275000.0,1266000.0,198491.0,251964126000.0,0.0,0.0,N,2.0,21000.0,5930,삼성전자
2012-06-08,1247000.0,1275000.0,1275000.0,1245000.0,199521.0,250695898000.0,0.0,0.0,N,5.0,-18000.0,5930,삼성전자
2012-06-07,1265000.0,1239000.0,1265000.0,1233000.0,419412.0,523060623400.0,0.0,0.0,N,2.0,62000.0,5930,삼성전자
2012-06-05,1203000.0,1201000.0,1209000.0,1193000.0,257449.0,309335710000.0,0.0,0.0,N,2.0,7000.0,5930,삼성전자
2012-06-04,1196000.0,1198000.0,1205000.0,1192000.0,361840.0,433875138600.0,0.0,0.0,N,5.0,-37000.0,5930,삼성전자
2012-06-01,1233000.0,1213000.0,1237000.0,1199000.0,272252.0,333259565000.0,0.0,0.0,N,2.0,22000.0,5930,삼성전자
2012-05-31,1211000.0,1213000.0,1213000.0,1192000.0,442818.0,532856204000.0,0.0,0.0,N,5.0,-15000.0,5930,삼성전자
2012-05-30,1226000.0,1238000.0,1240000.0,1215000.0,254380.0,311262556000.0,0.0,0.0,N,5.0,-12000.0,5930,삼성전자
2012-05-29,1238000.0,1212000.0,1238000.0,1206000.0,216876.0,265758806096.0,0.0,0.0,N,2.0,13000.0,5930,삼성전자
2012-05-25,1225000.0,1233000.0,1246000.0,1223000.0,203783.0,250900329000.0,0.0,0.0,N,3.0,0.0,5930,삼성전자
2012-05-24,1225000.0,1213000.0,1225000.0,1198000.0,305365.0,369816994818.0,0.0,0.0,N,2.0,4000.0,5930,삼성전자
2012-05-23,1221000.0,1240000.0,1240000.0,1195000.0,323898.0,392873566398.0,0.0,0.0,N,5.0,-19000.0,5930,삼성전자
2012-05-22,1240000.0,1255000.0,1255000.0,1227000.0,476938.0,591213123551.0,0.0,0.0,N,2.0,31000.0,5930,삼성전자
2012-05-21,1209000.0,1194000.0,1216000.0,1190000.0,475248.0,572558468315.0,0.0,0.0,N,2.0,43000.0,5930,삼성전자
2012-05-18,1166000.0,1204000.0,1205000.0,1165000.0,602891.0,711703200810.0,0.0,0.0,N,5.0,-57000.0,5930,삼성전자
2012-05-17,1223000.0,1230000.0,1243000.0,1201000.0,663431.0,807496496270.0,0.0,0.0,N,5.0,-7000.0,5930,삼성전자
2012-05-16,1230000.0,1298000.0,1300000.0,1228000.0,772389.0,967696432115.0,0.0,0.0,N,5.0,-81000.0,5930,삼성전자
2012-05-15,1311000.0,1304000.0,1320000.0,1300000.0,312381.0,408619791687.0,0.0,0.0,N,5.0,-3000.0,5930,삼성전자
2012-05-14,1314000.0,1305000.0,1327000.0,1304000.0,302375.0,397673205400.0,0.0,0.0,N,2.0,11000.0,5930,삼성전자
2012-05-11,1303000.0,1315000.0,1323000.0,1303000.0,273746.0,358239260000.0,0.0,0.0,N,5.0,-24000.0,5930,삼성전자
2012-05-10,1327000.0,1329000.0,1336000.0,1322000.0,263434.0,350198513000.0,0.0,0.0,N,5.0,-4000.0,5930,삼성전자
2012-05-09,1331000.0,1335000.0,1348000.0,1324000.0,253520.0,338453426060.0,0.0,0.0,N,5.0,-10000.0,5930,삼성전자
2012-05-08,1341000.0,1348000.0,1352000.0,1339000.0,241223.0,323839053000.0,0.0,0.0,N,5.0,-1000.0,5930,삼성전자
2012-05-07,1342000.0,1342000.0,1353000.0,1325000.0,378463.0,505301561900.0,0.0,0.0,N,5.0,-18000.0,5930,삼성전자
2012-05-04,1360000.0,1375000.0,1398000.0,1349000.0,410013.0,560377080950.0,0.0,0.0,N,5.0,-41000.0,5930,삼성전자
2012-05-03,1401000.0,1402000.0,1410000.0,1398000.0,206721.0,289812274308.0,0.0,0.0,N,5.0,-9000.0,5930,삼성전자
2012-05-02,1410000.0,1410000.0,1418000.0,1399000.0,368585.0,519175504801.0,0.0,0.0,N,2.0,20000.0,5930,삼성전자
2012-04-30,1390000.0,1395000.0,1409000.0,1377000.0,315924.0,440609054835.0,0.0,0.0,N,2.0,16000.0,5930,삼성전자
2012-04-27,1374000.0,1355000.0,1383000.0,1351000.0,318334.0,436276438614.0,0.0,0.0,N,2.0,34000.0,5930,삼성전자
2012-04-26,1340000.0,1320000.0,1340000.0,1317000.0,330125.0,439863793900.0,0.0,0.0,N,2.0,35000.0,5930,삼성전자
2012-04-25,1305000.0,1304000.0,1315000.0,1293000.0,276830.0,361423059228.0,0.0,0.0,N,2.0,22000.0,5930,삼성전자
2012-04-24,1283000.0,1265000.0,1286000.0,1262000.0,265092.0,337588648192.0,0.0,0.0,N,2.0,4000.0,5930,삼성전자
2012-04-23,1279000.0,1269000.0,1280000.0,1262000.0,168229.0,214053624000.0,0.0,0.0,N,5.0,-3000.0,5930,삼성전자
2012-04-20,1282000.0,1294000.0,1297000.0,1278000.0,198642.0,254731668225.0,0.0,0.0,N,5.0,-25000.0,5930,삼성전자
2012-04-19,1307000.0,1292000.0,1307000.0,1289000.0,263389.0,342393093120.0,0.0,0.0,N,2.0,14000.0,5930,삼성전자
2012-04-18,1293000.0,1277000.0,1302000.0,1269000.0,345320.0,444969973886.0,0.0,0.0,N,2.0,44000.0,5930,삼성전자
2012-04-17,1249000.0,1251000.0,1264000.0,1241000.0,291687.0,364810062000.0,0.0,0.0,N,5.0,-10000.0,5930,삼성전자
2012-04-16,1259000.0,1273000.0,1276000.0,1250000.0,305181.0,385564822000.0,0.0,0.0,N,5.0,-9000.0,5930,삼성전자
2012-04-13,1268000.0,1265000.0,1277000.0,1260000.0,709175.0,896721751000.0,0.0,0.0,N,5.0,-5000.0,5930,삼성전자
2012-04-12,1273000.0,1283000.0,1299000.0,1268000.0,505706.0,644525251000.0,0.0,0.0,N,5.0,-38000.0,5930,삼성전자
2012-10-29,1299000.0,1298000.0,1299000.0,1279000.0,229431.0,295667289160.0,0.0,0.0,N,2.0,12000.0,5930,삼성전자
2012-10-26,1287000.0,1306000.0,1312000.0,1287000.0,276353.0,358069679000.0,0.0,0.0,N,5.0,-35000.0,5930,삼성전자
2012-10-25,1322000.0,1296000.0,1322000.0,1291000.0,237942.0,310997937648.0,0.0,0.0,N,2.0,22000.0,5930,삼성전자
2012-10-24,1300000.0,1297000.0,1309000.0,1289000.0,269753.0,350386669000.0,0.0,0.0,N,5.0,-13000.0,5930,삼성전자
2012-10-23,1313000.0,1319000.0,1322000.0,1302000.0,185296.0,243695636000.0,0.0,0.0,N,5.0,-2000.0,5930,삼성전자
2012-10-22,1315000.0,1277000.0,1317000.0,1276000.0,234884.0,305214347000.0,0.0,0.0,N,2.0,13000.0,5930,삼성전자
2012-10-19,1302000.0,1323000.0,1325000.0,1299000.0,279959.0,366662870828.0,0.0,0.0,N,5.0,-35000.0,5930,삼성전자
2012-10-18,1337000.0,1336000.0,1341000.0,1328000.0,210796.0,281405459800.0,0.0,0.0,N,2.0,1000.0,5930,삼성전자
2012-10-17,1336000.0,1342000.0,1346000.0,1316000.0,180461.0,240887528000.0,0.0,0.0,N,2.0,6000.0,5930,삼성전자
2012-10-16,1330000.0,1326000.0,1331000.0,1315000.0,213589.0,282996292841.0,0.0,0.0,N,2.0,30000.0,5930,삼성전자
2012-10-15,1300000.0,1296000.0,1312000.0,1287000.0,206958.0,269559546000.0,0.0,0.0,N,2.0,4000.0,5930,삼성전자
2012-10-12,1296000.0,1305000.0,1312000.0,1288000.0,300039.0,388459467210.0,0.0,0.0,N,5.0,-8000.0,5930,삼성전자
2012-10-11,1304000.0,1310000.0,1320000.0,1287000.0,476265.0,621064142000.0,0.0,0.0,N,5.0,-21000.0,5930,삼성전자
2012-10-10,1325000.0,1353000.0,1360000.0,1325000.0,260023.0,348688464466.0,0.0,0.0,N,5.0,-47000.0,5930,삼성전자
2012-10-09,1372000.0,1363000.0,1381000.0,1363000.0,176068.0,242169106000.0,0.0,0.0,N,5.0,-1000.0,5930,삼성전자
2012-10-08,1373000.0,1375000.0,1379000.0,1360000.0,240919.0,330192513968.0,0.0,0.0,N,2.0,3000.0,5930,삼성전자
2012-10-05,1370000.0,1387000.0,1390000.0,1352000.0,357080.0,488418000120.0,0.0,0.0,N,2.0,3000.0,5930,삼성전자
2012-10-04,1367000.0,1351000.0,1373000.0,1339000.0,383480.0,520780591101.0,0.0,0.0,N,5.0,-2000.0,5930,삼성전자
2012-10-02,1369000.0,1354000.0,1371000.0,1352000.0,267729.0,365461481882.0,0.0,0.0,N,2.0,23000.0,5930,삼성전자
2012-09-28,1346000.0,1359000.0,1360000.0,1339000.0,358509.0,484026468699.0,0.0,0.0,N,2.0,8000.0,5930,삼성전자
2012-09-27,1338000.0,1327000.0,1342000.0,1323000.0,291061.0,389039392000.0,0.0,0.0,N,2.0,13000.0,5930,삼성전자
2012-09-26,1325000.0,1313000.0,1325000.0,1306000.0,241197.0,317886636000.0,0.0,0.0,N,5.0,-2000.0,5930,삼성전자
2012-09-25,1327000.0,1310000.0,1334000.0,1310000.0,227443.0,301530834872.0,0.0,0.0,N,3.0,0.0,5930,삼성전자
2012-09-24,1327000.0,1300000.0,1328000.0,1292000.0,264015.0,346851065234.0,0.0,0.0,N,2.0,25000.0,5930,삼성전자
2012-09-21,1302000.0,1300000.0,1307000.0,1295000.0,298374.0,388581780000.0,0.0,0.0,N,2.0,15000.0,5930,삼성전자
2012-09-20,1287000.0,1293000.0,1305000.0,1284000.0,284488.0,367408121500.0,0.0,0.0,N,5.0,-27000.0,5930,삼성전자
2012-09-19,1314000.0,1306000.0,1323000.0,1298000.0,242946.0,318439156300.0,0.0,0.0,N,5.0,-1000.0,5930,삼성전자
2012-09-18,1315000.0,1314000.0,1336000.0,1308000.0,224940.0,297050530000.0,0.0,0.0,N,3.0,0.0,5930,삼성전자
2012-09-17,1315000.0,1336000.0,1336000.0,1312000.0,298200.0,393942962000.0,0.0,0.0,N,5.0,-21000.0,5930,삼성전자
2012-09-14,1336000.0,1330000.0,1339000.0,1327000.0,498718.0,665032242000.0,0.0,0.0,N,2.0,35000.0,5930,삼성전자
2012-09-13,1301000.0,1299000.0,1305000.0,1281000.0,390332.0,506350786444.0,0.0,0.0,N,2.0,7000.0,5930,삼성전자
2012-09-12,1294000.0,1268000.0,1295000.0,1259000.0,370250.0,474286963000.0,0.0,0.0,N,2.0,38000.0,5930,삼성전자
2012-09-11,1256000.0,1240000.0,1265000.0,1232000.0,198608.0,248518980000.0,0.0,0.0,N,2.0,6000.0,5930,삼성전자
2012-09-10,1250000.0,1260000.0,1264000.0,1250000.0,318481.0,400945500000.0,0.0,0.0,N,3.0,0.0,5930,삼성전자
2012-09-07,1250000.0,1230000.0,1251000.0,1220000.0,510922.0,633743065000.0,0.0,0.0,N,2.0,54000.0,5930,삼성전자
2012-09-06,1196000.0,1200000.0,1203000.0,1193000.0,247977.0,297371986000.0,0.0,0.0,N,2.0,7000.0,5930,삼성전자
2012-09-05,1189000.0,1205000.0,1212000.0,1189000.0,349101.0,418417149340.0,0.0,0.0,N,5.0,-29000.0,5930,삼성전자
2012-09-04,1218000.0,1219000.0,1228000.0,1210000.0,198954.0,242482090720.0,0.0,0.0,N,3.0,0.0,5930,삼성전자
2012-09-03,1218000.0,1220000.0,1235000.0,1201000.0,278537.0,338900500000.0,0.0,0.0,N,5.0,-15000.0,5930,삼성전자
2012-08-31,1233000.0,1211000.0,1234000.0,1207000.0,407358.0,497570038000.0,0.0,0.0,N,2.0,18000.0,5930,삼성전자
2012-08-30,1215000.0,1228000.0,1229000.0,1202000.0,324636.0,394080746000.0,0.0,0.0,N,5.0,-15000.0,5930,삼성전자
2012-08-29,1230000.0,1209000.0,1235000.0,1207000.0,469517.0,572725456804.0,0.0,0.0,N,2.0,35000.0,5930,삼성전자
2012-08-28,1195000.0,1186000.0,1209000.0,1180000.0,558503.0,668108948930.0,0.0,0.0,N,2.0,15000.0,5930,삼성전자
2012-08-27,1180000.0,1189000.0,1203000.0,1173000.0,1277983.0,1515715419458.0,0.0,0.0,N,5.0,-95000.0,5930,삼성전자
2012-08-24,1275000.0,1270000.0,1287000.0,1264000.0,282921.0,360447742000.0,0.0,0.0,N,5.0,-12000.0,5930,삼성전자
2012-08-23,1287000.0,1261000.0,1287000.0,1249000.0,277600.0,352601512500.0,0.0,0.0,N,2.0,23000.0,5930,삼성전자
2012-08-22,1264000.0,1269000.0,1281000.0,1257000.0,321554.0,406975649284.0,0.0,0.0,N,5.0,-18000.0,5930,삼성전자
2012-08-21,1282000.0,1292000.0,1302000.0,1282000.0,307047.0,397214164000.0,0.0,0.0,N,5.0,-1000.0,5930,삼성전자
2012-08-20,1283000.0,1270000.0,1283000.0,1255000.0,399820.0,508868109000.0,0.0,0.0,N,5.0,-12000.0,5930,삼성전자
2012-08-17,1295000.0,1344000.0,1345000.0,1286000.0,554025.0,721446869000.0,0.0,0.0,N,5.0,-50000.0,5930,삼성전자
2012-08-16,1345000.0,1354000.0,1355000.0,1338000.0,296891.0,399562951050.0,0.0,0.0,N,3.0,0.0,5930,삼성전자
2012-08-14,1345000.0,1326000.0,1350000.0,1326000.0,289928.0,387760074658.0,0.0,0.0,N,2.0,20000.0,5930,삼성전자
2012-08-13,1325000.0,1342000.0,1347000.0,1323000.0,197976.0,263034100000.0,0.0,0.0,N,5.0,-23000.0,5930,삼성전자
2012-08-10,1348000.0,1335000.0,1348000.0,1330000.0,294895.0,395440640680.0,0.0,0.0,N,2.0,8000.0,5930,삼성전자
2012-08-09,1340000.0,1321000.0,1348000.0,1318000.0,612875.0,818462312000.0,0.0,0.0,N,2.0,20000.0,5930,삼성전자
2012-08-08,1320000.0,1306000.0,1328000.0,1301000.0,389471.0,513969662662.0,0.0,0.0,N,2.0,26000.0,5930,삼성전자
2012-08-07,1294000.0,1303000.0,1304000.0,1284000.0,205823.0,266433029000.0,0.0,0.0,N,5.0,-4000.0,5930,삼성전자
2012-08-06,1298000.0,1285000.0,1305000.0,1282000.0,246024.0,318483702000.0,0.0,0.0,N,2.0,55000.0,5930,삼성전자
2012-08-03,1243000.0,1240000.0,1267000.0,1238000.0,312338.0,391304816145.0,0.0,0.0,N,5.0,-20000.0,5930,삼성전자
2012-08-02,1263000.0,1300000.0,1304000.0,1261000.0,320335.0,409158000138.0,0.0,0.0,N,5.0,-37000.0,5930,삼성전자
2012-08-01,1300000.0,1292000.0,1315000.0,1283000.0,381803.0,494956816095.0,0.0,0.0,N,5.0,-9000.0,5930,삼성전자
2012-07-31,1309000.0,1280000.0,1334000.0,1275000.0,676303.0,884555172700.0,0.0,0.0,N,2.0,34000.0,5930,삼성전자
2012-07-30,1275000.0,1260000.0,1278000.0,1251000.0,382995.0,485595560000.0,0.0,0.0,N,2.0,42000.0,5930,삼성전자
2012-07-27,1233000.0,1195000.0,1233000.0,1191000.0,534352.0,649534059000.0,0.0,0.0,N,2.0,61000.0,5930,삼성전자
2012-07-26,1172000.0,1169000.0,1174000.0,1160000.0,273339.0,319281953020.0,0.0,0.0,N,2.0,14000.0,5930,삼성전자
2012-07-25,1158000.0,1153000.0,1172000.0,1139000.0,273353.0,315285498368.0,0.0,0.0,N,5.0,-12000.0,5930,삼성전자
2012-07-24,1170000.0,1165000.0,1175000.0,1159000.0,292532.0,341758587800.0,0.0,0.0,N,2.0,8000.0,5930,삼성전자
2012-07-23,1162000.0,1165000.0,1170000.0,1155000.0,258087.0,299544582579.0,0.0,0.0,N,5.0,-29000.0,5930,삼성전자
2013-02-07,1420000.0,1439000.0,1439000.0,1420000.0,194422.0,277152447000.0,0.0,0.0,N,5.0,-7000.0,5930,삼성전자
2013-02-06,1427000.0,1440000.0,1443000.0,1427000.0,137943.0,197881086670.0,0.0,0.0,N,5.0,-8000.0,5930,삼성전자
2013-02-05,1435000.0,1415000.0,1443000.0,1414000.0,227762.0,325657792879.0,0.0,0.0,N,5.0,-2000.0,5930,삼성전자
2013-02-04,1437000.0,1450000.0,1453000.0,1417000.0,257238.0,368743542000.0,0.0,0.0,N,5.0,-4000.0,5930,삼성전자
2013-02-01,1441000.0,1460000.0,1460000.0,1422000.0,231524.0,333162206529.0,0.0,0.0,N,5.0,-7000.0,5930,삼성전자
2013-01-31,1448000.0,1430000.0,1448000.0,1422000.0,321056.0,462219355016.0,0.0,0.0,N,2.0,8000.0,5930,삼성전자
